Date,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Meditating duration (ms)
2014-09-03,,,,,,51.04951858520508,3.7328970432281494,51.04951858520508,3.7328970432281494,,,,,,,,,,,,
2014-12-11,,19606.31640625,,,,51.022586822509766,3.7102737426757812,51.04961013793945,3.7487707138061523,5.917860984802246,12.0,0.75,11025,,,,,,,,
2014-12-12,,13673.0458984375,,,,51.024959564208984,3.7103559970855713,51.05070877075195,3.748775005340576,5.251170635223389,12.0,1.0,7634,,,,,,,,
2014-12-13,,76414.71875,,,,50.85146713256836,3.578380823135376,51.04977798461914,3.7331531047821045,6.507721424102783,18.0,1.346291184425354,12450,,,,,,,,
2014-12-14,,48152.015625,,,,50.84101104736328,3.578939199447632,51.050209045410156,3.7329018115997314,6.619359016418457,10.6887788772583,1.0,6976,,,,,,,,
2014-12-15,,12962.208984375,,,,51.0222053527832,3.7119064331054688,51.04969024658203,3.7487502098083496,5.579925537109375,13.0,0.5,8412,,,,,,,,
2014-12-16,,12021.8994140625,,,,51.026859283447266,3.7085671424865723,51.04974365234375,3.750075340270996,10.420040130615234,38.0,1.0,9716,,,,,,,,
2014-12-17,,9668.796875,,,,51.02790069580078,3.7155299186706543,51.04970932006836,3.733189105987549,5.205991268157959,7.382411479949951,1.5,6139,,,,,,,,
2014-12-18,,10587.44921875,,,,51.0266227722168,3.710331678390503,51.04971694946289,3.7487754821777344,5.521165370941162,10.0,0.5,9666,,,,,,,,
2014-12-19,,13117.5830078125,,,,51.0267333984375,3.7106165885925293,51.049617767333984,3.748948812484741,,,,10423,,,,,,,,
2014-12-20,,168066.90625,,,,50.872047424316406,3.579028367996216,51.233253479003906,4.416403293609619,2.2855489253997803,31.0,0.5,12838,,,,,,,,
2014-12-21,,5022.69189453125,,,,50.86448669433594,3.5787737369537354,50.872650146484375,3.6093881130218506,3.610560894012451,5.0,1.0,2034,,,,,,,,
2014-12-22,,11725.630859375,,,,50.84327697753906,3.578796863555908,50.87294006347656,3.6070261001586914,4.7237629890441895,10.262187957763672,1.0,4484,,,,,,,,
2014-12-23,,58480.58984375,,,,50.86941909790039,3.576808214187622,51.049560546875,3.7392959594726562,9.5,13.0,6.0,6433,,,,,,,,
2014-12-24,,35598.02734375,,,,50.84804916381836,3.578530788421631,50.928062438964844,3.629668712615967,3.5184385776519775,5.0,1.0,6984,,,,,,,,
2014-12-25,,85584.1328125,,,,50.836666107177734,3.2659904956817627,50.89094543457031,3.6296749114990234,7.582469463348389,26.0,1.0,4976,,,,,,,,
2014-12-26,,15620.771484375,,,,50.84101486206055,3.578901767730713,50.87229537963867,3.6040782928466797,2.5,3.0,2.0,7476,,,,,,,,
2014-12-27,,107797.6953125,,,,50.851863861083984,3.569240093231201,50.92803955078125,3.629678726196289,13.75,20.0,7.5,5219,,,,,,,,
2014-12-28,,280648.53125,,,,50.77113342285156,3.002014398574829,51.04957580566406,3.7334561347961426,4.521065711975098,9.0,0.9013878107070923,12144,,,,,,,,
2014-12-29,,5480.78125,,,,51.036376953125,3.732004404067993,51.05046463012695,3.7487130165100098,2.7206950187683105,7.0,0.55901700258255,8184,,,,,,,,
2014-12-30,,8522.5810546875,,,,51.03758239746094,3.7266767024993896,51.049896240234375,3.7483272552490234,2.0524959564208984,8.385254859924316,0.5,7918,,,,,,,,
2014-12-31,,13070.73828125,,,,51.03370666503906,3.7194554805755615,51.04972839355469,3.7488129138946533,6.083479881286621,14.0,0.5,13071,,,,,,,,
2015-01-01,,256816.140625,,,,50.84837341308594,3.5682661533355713,51.050148010253906,3.7525241374969482,3.185952663421631,7.0,1.0,12694,,,,,,,,
2015-01-02,,7285.17822265625,,,,51.037330627441406,3.7295587062835693,51.053749084472656,3.748873710632324,8.60278606414795,32.0,0.55901700258255,9631,,,,,,,,
2015-01-03,,5462.99658203125,,,,51.04787063598633,3.716862916946411,51.052345275878906,3.7332921028137207,3.743887186050415,9.0,0.5,7144,,,,,,,,
2015-01-04,,2293.432373046875,,,,51.049171447753906,3.7229812145233154,51.051605224609375,3.733337879180908,2.1956608295440674,8.792752265930176,0.5,3010,,,,,,,,
2015-01-05,,9473.6767578125,,,,51.02677536010742,3.710256814956665,51.04966735839844,3.748812198638916,0.5,0.5,0.5,7758,,,,,,,,
2015-01-06,,9442.0234375,,,,51.026615142822266,3.710301399230957,51.049827575683594,3.7343060970306396,7.0,7.0,7.0,8154,,,,,,,,
2015-01-07,,8154.38525390625,,,,51.037330627441406,3.7028207778930664,51.0499267578125,3.7488656044006348,0.893406331539154,1.0307763814926147,0.5,6227,,,,,,,,
2015-01-08,,3510.439453125,,,,51.0449104309082,3.730556011199951,51.04974365234375,3.7330055236816406,19.144176483154297,36.0,2.0,4183,,,,,,,,
2015-01-09,,11443.7890625,,,,51.02663803100586,3.7103586196899414,51.05103302001953,3.748991012573242,16.0,16.0,16.0,12406,,,,,,,,
2015-01-10,,109899.109375,,,,50.834861755371094,3.570154905319214,51.04960632324219,3.732980489730835,1.814690113067627,3.0,0.9013878107070923,8880,,,,,,,,
2015-01-11,,43522.65234375,,,,50.85810089111328,3.5788509845733643,50.889347076416016,3.6298840045928955,4.32671594619751,10.0,1.0,4263,,,,,,,,
2015-01-12,,54079.640625,,,,50.84355926513672,3.579050302505493,51.05022430419922,3.748802661895752,4.4274797439575195,6.0,2.915475845336914,9765,,,,,,,,
2015-01-13,,9495.5302734375,,,,51.027000427246094,3.715956926345825,51.049617767333984,3.741752862930298,71.0,71.0,71.0,5545,,,,,,,,
2015-01-14,,5332.72265625,,,,51.037330627441406,3.7321949005126953,51.049644470214844,3.7488605976104736,3.637953996658325,5.0,1.25,5918,,,,,,,,
2015-01-15,,3628.862060546875,,,,51.04278564453125,3.72601580619812,51.05067825317383,3.7331926822662354,3.5487682819366455,9.0,0.55901700258255,4252,,,,,10592671,,,
2015-01-16,,23628.044921875,,,,51.01182556152344,3.7082629203796387,51.0504035949707,3.7478718757629395,2.096747398376465,9.0,0.5,6992,,,,1005486,68251559,1897070,,
2015-01-17,,3101.983642578125,,,,51.0487174987793,3.730984687805176,51.05045700073242,3.7356767654418945,3.8368287086486816,22.0,0.5,5883,,,,,70783623,1665485,212681,
2015-01-18,,1584.546875,,,,51.04803466796875,3.7306578159332275,51.05050277709961,3.73466157913208,4.819406032562256,12.0,0.5,2641,,,,,81881869,205666,88915,
2015-01-19,,10003.4306640625,,,,51.026702880859375,3.7103629112243652,51.04969024658203,3.7488884925842285,0.75,1.0,0.5,7750,,,,1270557,71179641,2152012,,
2015-01-20,,22799.322265625,,,,51.02146911621094,3.7082340717315674,51.05018615722656,3.7328124046325684,6.746548652648926,13.0,2.0,7525,,,,660177,63751659,3901744,83970,
2015-01-21,,7659.52294921875,,,,51.037330627441406,3.7320897579193115,51.04957962036133,3.7488625049591064,6.588214874267578,17.0,1.5,4393,,,,934452,72279701,1243899,,
2015-01-22,,9839.451171875,,,,51.026519775390625,3.7103962898254395,51.0513801574707,3.733354091644287,16.130596160888672,39.0,0.5,5505,,,,,77111168,3267454,,
2015-01-23,,17024.10546875,,,,51.026649475097656,3.7104108333587646,51.049930572509766,3.7488656044006348,2.881235122680664,5.0,1.0,8356,,,,1877840,71302619,3687696,,
2015-01-24,,5789.42626953125,,,,51.03898620605469,3.7257072925567627,51.0500373840332,3.7341392040252686,1.9585446119308472,7.0,0.5,4671,,,,,79812490,2332144,,
2015-01-25,,596.7135009765625,,,,51.04949188232422,3.7327425479888916,51.049617767333984,3.7331299781799316,1.0,1.0,1.0,1506,,,,,83041760,,,
2015-01-26,,10158.79296875,,,,51.03752517700195,3.7188069820404053,51.050228118896484,3.7487125396728516,2.0016860961914062,5.0,0.5,8116,,,,1122853,63415980,1581387,,
2015-01-27,,4508.583984375,,,,51.039730072021484,3.7258353233337402,51.049617767333984,3.7333595752716064,3.727720022201538,16.0,1.346291184425354,3980,,,,,65489298,1117381,,
2015-01-28,,6194.36328125,,,,51.0375862121582,3.730518102645874,51.04978942871094,3.7485148906707764,7.81569766998291,27.0,1.5,4876,,,,1640964,73214833,887598,,
2015-01-29,,7185.30908203125,,,,51.03710174560547,3.7225916385650635,51.05055236816406,3.7339026927948,2.622103691101074,12.0,0.5,7302,,,,,62488490,1674051,,
2015-01-30,,9426.94140625,,,,51.03407287597656,3.7228798866271973,51.050384521484375,3.7485294342041016,4.780864238739014,27.0,0.55901700258255,8791,,,,,74252422,3125327,,
2015-01-31,,118430.09375,,,,50.84992980957031,3.5789880752563477,51.236881256103516,4.414475440979004,3.4554920196533203,21.0,0.5,11439,,,,1278064,55611109,4205251,,
2015-02-01,,1777.3385009765625,,,,51.04887390136719,3.7300233840942383,51.23220443725586,4.405333995819092,1.5,2.0,1.0,5232,,,,,21494918,1604888,,
2015-02-02,,9232.3203125,,,,51.03732681274414,3.7258880138397217,51.04996109008789,3.7489731311798096,1.1137195825576782,5.0,0.5,8311,,,,615293,70409240,2168717,,
2015-02-03,,1865.512451171875,,,,51.047874450683594,3.7287189960479736,51.05101776123047,3.7340087890625,3.4390904903411865,9.0,0.5,1876,,,,,84675830,285135,115515,
2015-02-04,,12190.4208984375,,,,51.03739929199219,3.7217769622802734,51.05443572998047,3.7485451698303223,2.2025632858276367,10.0,0.5,9839,,,,1273848,67181353,2742393,65819,
2015-02-05,,5933.2841796875,53.0,53.0,53.0,51.03965759277344,3.726017951965332,51.050994873046875,3.7337424755096436,2.4724910259246826,12.0,1.0,4478,,,,,78393490,964714,70275,
2015-02-06,,6162.42578125,,,,51.03746032714844,3.731403112411499,51.04991149902344,3.748914957046509,7.677196025848389,18.0,1.5,5487,,,,1308366,73561890,774554,105275,
2015-02-07,,42159.375,,,,50.84807205200195,3.5777363777160645,51.058311462402344,3.7329494953155518,5.0341010093688965,17.257244110107422,0.5,13430,,,,2551344,48394085,2511018,,
2015-02-08,,122401.46875,,,,50.8142204284668,3.579030990600586,51.22677230834961,4.4904937744140625,2.0878026485443115,9.5,0.5,11101,,,,,50425572,3594533,,
2015-02-09,,11757.7763671875,,,,51.037349700927734,3.7263035774230957,51.053611755371094,3.7489588260650635,4.957335948944092,34.0,0.5,5602,,,,1254373,74302587,1712309,,
2015-02-10,,16325.0888671875,,,,51.0185661315918,3.7252697944641113,51.05333709716797,3.7409331798553467,5.60997200012207,18.0,1.0,9846,,,,,73162420,3523185,,
2015-02-11,,37786.5703125,,,,51.02153396606445,3.7126803398132324,51.05134582519531,3.7489564418792725,9.1929349899292,10.0,6.0,10667,,,,2874782,60853169,3581395,,
2015-02-12,,9744.263671875,,,,51.040157318115234,3.7286620140075684,51.05168151855469,3.734485387802124,3.677051067352295,4.0,3.3541018962860107,7175,,,,,79690032,2924593,,
2015-02-13,,18658.46484375,,,,51.020389556884766,3.7139945030212402,51.04969024658203,3.7490949630737305,6.086397171020508,23.0,1.0,11940,,,,2089220,68087797,6137221,,
2015-02-14,,59105.09765625,,,,50.851158142089844,3.5789878368377686,51.05720520019531,3.7372097969055176,1.5633245706558228,2.0,1.0307763814926147,11388,,,,832381,63479943,4079214,,
2015-02-15,,61071.35546875,,,,50.85074234008789,3.5682241916656494,51.049598693847656,3.73286509513855,7.625,11.25,4.0,6095,,,,,71078476,2586262,,
2015-02-16,,15180.93359375,,,,50.872093200683594,3.5790746212005615,51.05038070678711,3.7481231689453125,4.5,8.0,1.0,7999,,,,,,,,
2015-02-17,,24487.271484375,,,,51.024295806884766,3.723775863647461,51.05023956298828,3.738823890686035,3.2595691680908203,5.0,1.0,9213,,,,,,,,
2015-02-18,,17173.80859375,,,,51.02036666870117,3.710233211517334,51.049625396728516,3.7490060329437256,,,,15129,,,,,,,,
2015-02-19,,14972.92578125,,,,51.01887130737305,3.7221462726593018,51.05336380004883,3.740839719772339,2.5495097637176514,2.5495097637176514,2.5495097637176514,7506,,,,,,,,
2015-02-20,,26565.91015625,,,,51.0214729309082,3.7259302139282227,51.050174713134766,3.748080253601074,2.8656649589538574,5.0,1.5,14030,,,,,,,,
2015-02-21,,133838.6875,,,,50.85559844970703,3.427448272705078,51.049373626708984,4.3627028465271,2.642993927001953,32.753814697265625,0.5,19694,,,,,,,,
2015-02-22,,1207.9365234375,,,,51.04865264892578,3.7321128845214844,51.05168914794922,3.736332416534424,14.375,23.0,5.75,2631,,,,,,,,
2015-02-23,,15413.103515625,,,,51.020301818847656,3.7226524353027344,51.049766540527344,3.7480592727661133,4.0,4.0,4.0,11255,,,,,,,,
2015-02-24,,13969.248046875,,,,51.0332145690918,3.725644826889038,51.050376892089844,3.733210325241089,1.7597545385360718,21.0,0.5,7109,,,,,,,,
2015-02-25,,33198.578125,,,,51.01929473876953,3.707942008972168,51.05246353149414,3.7486300468444824,,,,11978,,,,,,,,
2015-02-26,,31970.71875,,,,51.02045440673828,3.7090275287628174,51.0630989074707,3.740832805633545,2.648259162902832,8.5,0.5,12593,,,,,,,,
2015-02-27,,38054.88671875,,,,51.01890563964844,3.724780797958374,51.050235748291016,3.7489378452301025,,,,7139,,,,,,,,
2015-02-28,,245201.65625,,,,50.8057861328125,3.2746365070343018,51.050235748291016,3.736729860305786,11.288114547729492,34.75,2.0,10095,,,,,,,,
2015-03-01,,197023.875,,,,50.80547332763672,3.2715983390808105,51.03900146484375,3.7491865158081055,,,,10641,,,,,,,,
2015-03-02,,65331.3125,,,,50.85116195678711,3.5790534019470215,51.04962158203125,3.7484617233276367,9.740262985229492,22.051076889038086,4.506938934326172,10866,,,,,,,,
2015-03-03,,30018.748046875,,,,51.02238464355469,3.7098989486694336,51.049930572509766,3.748858690261841,1.2545857429504395,4.527692794799805,0.5,11333,,,,,,,,
2015-03-04,,55920.91015625,,,,51.02153015136719,3.701169013977051,51.054893493652344,3.7408297061920166,2.0077805519104004,5.0,0.5,7321,,,,,,,,
2015-03-05,,12247.328125,,,,51.01886749267578,3.7259814739227295,51.0505485534668,3.7413949966430664,5.01973819732666,9.0,0.5,6013,,,,,,,,
2015-03-06,,113213.2109375,,,,50.83523178100586,3.569129467010498,51.049617767333984,3.7408692836761475,1.9399173259735107,4.0,0.5,13747,,,,,,,,
2015-03-07,,1.6905836E7,,,,50.87194061279297,3.5790271759033203,51.048824310302734,3.984886407852173,4.75,8.0,1.5,8104,,,,,,,,
2015-03-08,,58475.9765625,,,,50.84814453125,3.5790586471557617,50.92906188964844,3.6315228939056396,6.0,6.0,6.0,4144,,,,,,,,
2015-03-09,,135565.796875,,,,50.85118103027344,3.579026937484741,51.04994201660156,3.7487897872924805,2.3486545085906982,12.50999641418457,0.5,10895,,,,,,,,
2015-03-10,,26722.1484375,,,,51.018924713134766,3.7236132621765137,51.04994201660156,3.742466449737549,,,,6231,,,,,,,,
2015-03-11,,50469.34765625,,,,51.022438049316406,3.704482316970825,51.05368423461914,3.748927593231201,7.5,12.0,3.0,11360,,,,553631,18374860,465554,,
2015-03-12,,31938.611328125,,,,51.02018356323242,3.7258999347686768,51.04961013793945,3.740962505340576,3.9755449295043945,4.5,3.5,7568,,,,764211,73211141,2874309,,
2015-03-13,,45716.53125,,,,50.85374450683594,3.579026937484741,51.049617767333984,3.7486743927001953,,,,8805,,,,4259752,64354643,3053296,,
2015-03-14,,65588.5546875,,,,50.859657287597656,3.5678446292877197,50.92863082885742,3.630803108215332,5.575560092926025,9.8011474609375,0.5,5514,,,,,79096745,345682,,
2015-03-15,,308127.875,,,,50.85955810546875,3.5678446292877197,50.92863082885742,3.630803108215332,1.2092400789260864,4.5,0.5,2324,,,,,81434073,,160492,
2015-03-16,,109962.328125,,,,50.85666275024414,3.5678224563598633,51.05250549316406,3.748859405517578,8.006868362426758,15.5,0.5,9268,,,,3317752,64805951,2912553,,
2015-03-17,,15984.283203125,,,,51.02165222167969,3.7254319190979004,51.0501594543457,3.740802764892578,1.7126024961471558,4.527692794799805,0.5,3264,,,,2050542,75449746,633554,,
2015-03-18,,18197.787109375,,,,51.01764678955078,3.7258403301239014,51.04990005493164,3.7489280700683594,2.667149782180786,3.535533905029297,0.5,6586,,,,3622415,67409082,3168694,,
2015-03-19,,5228.0,,,,51.01877212524414,3.723837375640869,51.04969787597656,3.743800401687622,2.907310724258423,6.25,0.5,11241,,,,1255873,77077444,6787803,,
2015-03-20,,156.0,,,,51.03721237182617,3.7248826026916504,51.050575256347656,3.7489266395568848,1.75,1.75,1.75,4460,,,,,82783408,2190105,198955,
2015-03-21,,1178.0,,,,50.81588363647461,3.2665042877197266,51.038917541503906,3.738194465637207,2.015564441680908,2.015564441680908,2.015564441680908,16388,,,,,46476421,6084295,,
2015-03-22,,,,,,51.03831100463867,3.725749969482422,51.04984664916992,3.733440399169922,2.3638155460357666,3.5794553756713867,1.0,1914,,,,,42646788,141562,140666,
2015-03-23,,15099.0,,,,51.01997756958008,3.716459274291992,51.053836822509766,3.7488670349121094,4.008484840393066,6.5,3.0,9166,,,,4542129,68800184,3962466,,
2015-03-24,,1499.0,,,,51.03691482543945,3.725902795791626,51.050045013427734,3.7339484691619873,1.0,1.25,0.75,3771,,,,549898,76704988,925800,185043,
2015-03-25,,12813.0,,,,51.02146911621094,3.725869655609131,51.04985427856445,3.748871326446533,1.772800326347351,4.123105525970459,0.55901700258255,5984,,,,3132223,71299529,3299942,,
2015-03-26,,8250.0,,,,51.019466400146484,3.7247047424316406,51.04981231689453,3.7409043312072754,1.3106601238250732,2.1213202476501465,0.5,3487,,,,1080440,82062492,1973017,,
2015-03-27,,7250.0,,,,51.02309799194336,3.723452568054199,51.04960632324219,3.7488818168640137,1.9014016389846802,5.024937629699707,1.1180340051651,6201,,,,2208781,74870057,3241429,,
2015-03-28,,1599.0,,,,50.87186050415039,3.579028367996216,51.049591064453125,3.7335290908813477,1.621065378189087,2.75,0.5,10053,,,,441766,60854098,3688910,,
2015-03-29,,,,,,50.871986389160156,3.579025983810425,50.898658752441406,3.6263980865478516,0.954282283782959,1.5,0.5,903,,,,,81778041,171112,,
2015-03-30,,17955.0,,,,50.85117721557617,3.578683376312256,51.04960632324219,3.748861312866211,3.61340594291687,6.72681188583374,0.5,6074,,,,3600386,68907718,2984412,,
2015-03-31,,1490.0,,,,51.0389518737793,3.7241709232330322,51.04986572265625,3.7336318492889404,,,,4700,,,,709758,78125254,2046743,,
2015-04-01,,17330.0,,,,51.0190315246582,3.725780487060547,51.049644470214844,3.748873710632324,0.9866153001785278,1.4142135381698608,0.55901700258255,2951,,,,4047766,78417936,1467136,,
2015-04-02,,15687.0,,,,51.0201301574707,3.7104153633117676,51.172142028808594,4.222426414489746,0.5,0.5,0.5,6665,,,,2716682,70024793,3696576,,
2015-04-03,,14751.0,,,,51.02150344848633,3.72613787651062,51.04977798461914,3.749171018600464,1.25,2.0,0.5,5459,,,,1925868,71926176,2929428,,
2015-04-04,,7506.0,,,,50.87193298339844,3.1024725437164307,51.04963684082031,3.736966371536255,0.7135634422302246,1.25,0.5,14416,,,,2191393,48083346,6016682,144685,
2015-04-05,,2.828463554382324,,,,50.810447692871094,3.5329432487487793,50.89864730834961,3.626378297805786,2.4358878135681152,3.0,0.55901700258255,5746,,,,,77798977,3161607,,
2015-04-06,,6766.17138671875,,,,50.82383728027344,3.263270139694214,51.04958724975586,3.749174118041992,2.75,2.75,2.75,4834,,,,1575701,73910790,1355582,,
2015-04-07,,7955.0,,,,51.03693389892578,3.7256600856781006,51.050289154052734,3.7864789962768555,1.0502114295959473,3.5,0.5,10292,,,,1281175,72983346,3241997,1594430,
2015-04-08,,12179.0,,,,51.012908935546875,3.726644515991211,51.04966735839844,3.749004602432251,1.0,1.0,1.0,4114,,,,3266314,77346464,1677183,,
2015-04-09,,4442.0,,,,51.01291275024414,3.7258758544921875,51.04967498779297,3.7408335208892822,6.021381378173828,8.310384750366211,1.8027756214141846,7654,,,,2724430,77630230,5138021,,
2015-04-10,,25929.0,,,,51.0129280090332,3.7270538806915283,51.04979705810547,3.749004602432251,,,,6338,,,,3645535,71092212,2493147,,
2015-04-11,,3406.0,,,,50.84687805175781,3.5790998935699463,51.05380630493164,3.7436599731445312,0.6736396551132202,1.5,0.5,15385,,,,370582,50497283,5386807,,
2015-04-12,,,,,,,,,,,,,2930,,,,,78786464,1364173,,
2015-04-13,,,,,,,,,,,,,5230,,,,2221105,73463256,2136248,,
2015-04-14,,,,,,,,,,,,,6818,,,,3111476,76399674,3286404,,
2015-04-15,,,,,,,,,,,,,7163,,,,957571,70641489,3628566,,
2015-04-16,,,,,,,,,,,,,6553,,,,1043731,76011059,1728451,,
2015-04-17,,,,,,,,,,,,,6522,,,,,76779086,2759903,,
2015-04-18,,,,,,,,,,,,,13871,,,,,65593312,6626424,,
2015-04-19,,,,,,,,,,,,,3244,,,,,82472122,729473,472600,
2015-04-20,,,,,,,,,,,,,6601,,,,1322599,77821685,3516024,117621,
2015-04-21,,,,,,,,,,,,,5325,,,,2293087,78822519,3493999,,
2015-04-22,,,,,,,,,,,,,3566,,,,3277567,78110554,1328243,,
2015-04-23,,,,,,,,,,,,,1710,,,,1827482,82646924,1061360,,
2015-04-24,,,,,,,,,,,,,5636,,,,2279447,77777886,2382716,,
2015-04-25,,,,,,,,,,,,,10546,,,,1499287,67635233,3796680,121049,
2015-04-26,,,,,,,,,,,,,736,,,,,85897193,502807,,
2015-04-27,,,,,,,,,,,,,7059,,,,2406147,73818648,4467687,,
2015-04-28,,3284.0,,,,51.03701400756836,3.7141363620758057,51.06623458862305,3.76727294921875,2.6192891597747803,9.0,0.55901700258255,4819,,,,857341,75920913,2416127,,
2015-04-29,,12331.0,,,,51.020076751708984,3.2168335914611816,51.21559143066406,3.740870475769043,3.8816800117492676,8.25,0.5,12931,,,,2915314,67674479,7001993,77980,
2015-04-30,,9667.0,,,,51.016029357910156,3.7264552116394043,51.0497932434082,3.7409138679504395,0.7795084714889526,1.0,0.55901700258255,4492,,,,2519008,78055725,2316748,,
2015-05-01,,7571.0,,,,51.03692626953125,3.7249715328216553,51.056095123291016,3.74890398979187,1.7979897260665894,3.535533905029297,0.5,8205,,,,2904444,67974502,3647596,,
2015-05-02,,820.0,,,,50.769989013671875,3.647368907928467,51.04174041748047,3.880397081375122,10.72799015045166,37.75,2.25,11984,,,,,59228310,5279671,,
2015-05-03,,586.0,,,,51.04022216796875,3.723156452178955,51.05066680908203,3.743767499923706,2.0535402297973633,3.640054941177368,1.0,4780,,,,,78611266,1599808,536966,
2015-05-04,,5841.396484375,,,,51.02150344848633,3.726134777069092,51.049625396728516,3.748997211456299,1.0,1.0,1.0,5412,,,,1780106,65118168,3380168,,
2015-05-05,,9753.478515625,,,,51.02021408081055,3.716240882873535,51.053871154785156,3.744755744934082,1.2006938457489014,1.5,0.9013878107070923,1781,,,,3445971,50498102,827482,,
2015-05-06,,4803.955078125,,,,51.03739929199219,3.7219126224517822,51.05585479736328,3.7489283084869385,2.2501254081726074,5.05593729019165,0.7071067690849304,5420,,,,1199406,72888208,1812410,,
2015-05-07,,2765.579833984375,,,,51.037410736083984,3.726233959197998,51.04960250854492,3.733020544052124,4.25,4.25,4.25,3102,,,,1388964,81368097,1378381,,
2015-05-08,,3205.30810546875,,,,51.00927734375,3.7308526039123535,51.04960250854492,3.7752890586853027,1.346291184425354,1.346291184425354,1.346291184425354,8078,,,,492216,71646968,2741748,,
2015-05-09,,635.0,,,,51.04697036743164,3.7267892360687256,51.049835205078125,3.7342381477355957,,,,5087,,,,,74925083,2644296,407297,
2015-05-10,,1305.0,,,,51.04359817504883,3.730503559112549,51.04995346069336,3.7335104942321777,2.4783434867858887,4.031128883361816,0.75,3371,,,,,84372423,694444,789409,
2015-05-11,,11222.18359375,,,,51.02004623413086,3.7250800132751465,51.04961395263672,3.7489871978759766,2.5,2.5,2.5,4661,,,,3710548,72844196,1552777,,
2015-05-12,892.9599609375,657.5247802734375,,,,50.87206268310547,3.579026222229004,51.049617767333984,3.748886823654175,,,,6008,,,,637498,69909454,1638125,,
2015-05-13,2521.267578125,9972.92578125,,,,50.85781478881836,3.725874900817871,51.049564361572266,4.700569152832031,27.716957092285156,31.25,1.0,5484,,,,3409624,69264252,2028440,219595,
2015-05-14,2599.494140625,15700.1044921875,,,,50.851112365722656,3.578563928604126,51.05086898803711,3.7489001750946045,,,,9932,,,,3509886,65377873,3777963,,
2015-05-15,2381.2939453125,6638.548828125,,,,50.8425178527832,3.568464994430542,51.0495719909668,3.7439444065093994,2.876021385192871,15.28275203704834,0.7071067690849304,10136,,,,1318577,64622764,4011625,,
2015-05-16,2231.151123046875,3285.710205078125,,,,50.91975021362305,3.723890781402588,51.05002212524414,4.039698123931885,2.6386659145355225,30.75,0.5,10928,,,,,60761033,4445498,,
2015-05-17,2302.4775390625,5253.18798828125,,,,51.04350662231445,3.7305331230163574,51.049808502197266,3.7336912155151367,2.3523313999176025,5.220153331756592,1.5,5324,,,,,83147554,894006,1530755,
2015-05-18,2293.088623046875,6640.68359375,,,,51.01848220825195,3.719197988510132,51.05217361450195,3.7488276958465576,1.7570810317993164,8.732124328613281,0.5,7533,,,,1862005,67565435,1947586,,
2015-05-19,2739.967529296875,12993.017578125,,,,51.01728820800781,3.726288318634033,51.04958724975586,3.748823404312134,5.871445178985596,10.644834518432617,1.0,6613,,,,5258797,68410935,2381350,217086,
